ts_code,name,invest_type,category
023703.OF,鑫元优享30天持有A,债券型,债券型-主动
024100.OF,东海润兴A,债券型,债券型-主动
024208.OF,创金合信创和一个月滚动持有A,债券型,债券型-主动
024101.OF,东海润兴C,债券型,债券型-主动
023704.OF,鑫元优享30天持有C,债券型,债券型-主动
023215.OF,中泰双鑫6个月持有C,债券型,债券型-主动
023281.OF,工银稳健丰利120天滚动持有C,债券型,债券型-主动
023280.OF,工银稳健丰利120天滚动持有A,债券型,债券型-主动
024260.OF,长信汇智量化选股E,混合型,混合型-偏股
021219.OF,平安价值精选A,混合型,混合型-偏股
024268.OF,长信均衡优选E,混合型,混合型-偏股
021227.OF,平安价值精选C,混合型,混合型-偏股
024312.OF,易方达汇享保守养老目标一年持有Y,混合型,混合型-偏股
023214.OF,中泰双鑫6个月持有A,债券型,债券型-主动
020264.OF,嘉合磐昇纯债D,债券型,债券型-主动
024395.OF,银华兴盛C,股票型,主动股票型
024387.OF,华安沣信E,债券型,债券型-主动
024404.OF,兴银聚丰C,债券型,债券型-主动
024405.OF,兴银聚丰E,债券型,债券型-主动
022195.OF,汇丰晋信景气优选A,混合型,混合型-偏股
023663.OF,国泰海通稳健悦享90天持有C,债券型,债券型-主动
024344.OF,汇添富创新医药C,混合型,混合型-偏股
022196.OF,汇丰晋信景气优选C,混合型,混合型-偏股
024334.OF,华安盈安稳健优选3个月持有E,债券型,债券型-主动
023662.OF,国泰海通稳健悦享90天持有A,债券型,债券型-主动
023806.OF,招商红利量化选股A,混合型,混合型-偏股
023804.OF,汇安聚利A,债券型,债券型-主动
023117.OF,华安高端装备A,股票型,主动股票型
023292.OF,华宝宝益90天持有A,债券型,债券型-主动
024210.OF,建信鑫稳回报D,灵活配置型,混合型-平衡
023807.OF,招商红利量化选股C,混合型,混合型-偏股
024211.OF,建信鑫稳回报F,灵活配置型,混合型-平衡
023118.OF,华安高端装备C,股票型,主动股票型
023293.OF,华宝宝益90天持有C,债券型,债券型-主动
022339.OF,长信稳瑞纯债C,债券型,债券型-主动
023805.OF,汇安聚利C,债券型,债券型-主动
022338.OF,长信稳瑞纯债A,债券型,债券型-主动
023673.OF,东方红裕丰回报C,债券型,债券型-主动
023425.OF,华泰紫金添悦180天持有C,债券型,债券型-主动
023424.OF,华泰紫金添悦180天持有A,债券型,债券型-主动
009825.OF,融通通乾研究精选C,灵活配置型,混合型-平衡
023672.OF,东方红裕丰回报A,债券型,债券型-主动
023801.OF,广发添福60天滚动持有C,债券型,债券型-主动
024325.OF,博时月月兴30天持有E,债券型,债券型-主动
023712.OF,前海开源康颐平衡养老三年Y,混合型,混合型-偏股
024311.OF,工银养老目标日期2060五年持有Y,混合型,混合型-偏股
023706.OF,华泰紫金稳健养老目标一年持有Y,混合型,混合型-偏股
023800.OF,广发添福60天滚动持有A,债券型,债券型-主动
013033.OF,泰信智选量化选股A,混合型,混合型-偏股
013034.OF,泰信智选量化选股C,混合型,混合型-偏股
023311.OF,西部利得月月兴30天持有A,债券型,债券型-主动
023312.OF,西部利得月月兴30天持有C,债券型,债券型-主动
024270.OF,诺安策略精选C,股票型,主动股票型
024206.OF,长信利鑫E,债券型,债券型-主动
024305.OF,华宝安元D,债券型,债券型-主动
024160.OF,大成港股通机遇C,混合型,混合型-偏股
024159.OF,大成港股通机遇A,混合型,混合型-偏股
023300.OF,东海祥瑞E,债券型,债券型-主动
023493.OF,华富吉福120天滚动持有C,债券型,债券型-主动
023492.OF,华富吉福120天滚动持有A,债券型,债券型-主动
024191.OF,长信先锐E,混合型,混合型-偏股
024238.OF,信澳新财富C,灵活配置型,混合型-平衡
023131.OF,圆信永丰兴和60天滚动持有A,债券型,债券型-主动
023132.OF,圆信永丰兴和60天滚动持有C,债券型,债券型-主动
024259.OF,大成景兴信用债D,债券型,债券型-主动
024251.OF,工银尊利中短债D,债券型,债券型-主动
023649.OF,汇安裕宏利率债A,债券型,债券型-主动
023650.OF,汇安裕宏利率债C,债券型,债券型-主动
020233.OF,大摩景气智选C,混合型,混合型-偏股
020231.OF,大摩景气智选A,混合型,混合型-偏股
023637.OF,易方达安旭90天持有C,债券型,债券型-主动
024233.OF,国泰多策略收益灵活E,灵活配置型,混合型-平衡
022416.OF,汇添富弘盛回报A,混合型,混合型-偏股
023375.OF,安信锦顺利率债C,债券型,债券型-主动
024265.OF,天弘价值驱动D,混合型,混合型-偏股
024229.OF,国新国证新利C,灵活配置型,混合型-平衡
023374.OF,安信锦顺利率债A,债券型,债券型-主动
024240.OF,华夏智胜优选D,混合型,混合型-偏股
024269.OF,泰康安泽中短债E,债券型,债券型-主动
024224.OF,国新国证新锐C,灵活配置型,混合型-平衡
022573.OF,汇添富弘达回报C,混合型,混合型-偏股
022417.OF,汇添富弘盛回报C,混合型,混合型-偏股
022572.OF,汇添富弘达回报A,混合型,混合型-偏股
023636.OF,易方达安旭90天持有A,债券型,债券型-主动
023491.OF,民生加银恒悦,债券型,债券型-主动
022703.OF,人保核心智选C,混合型,混合型-偏股
024205.OF,华夏卓享D,债券型,债券型-主动
024212.OF,嘉实稳固收益D,债券型,债券型-主动
024213.OF,嘉实稳宏D,债券型,债券型-主动
022702.OF,人保核心智选A,混合型,混合型-偏股
024239.OF,华夏全球科技先锋C人民币,混合型,混合型-偏股
020350.OF,景顺长城养老目标日期2055五年持有,混合型,混合型-偏股
011759.OF,平安鑫盛A,混合型,混合型-偏股
011760.OF,平安鑫盛C,混合型,混合型-偏股
024235.OF,南方沪港深核心优势C,混合型,混合型-偏股
023855.OF,景顺长城量化小盘C,股票型,主动股票型
023707.OF,东海海鑫双悦3个月持有A,债券型,债券型-主动
023708.OF,东海海鑫双悦3个月持有C,债券型,债券型-主动
023549.OF,中邮核心优选C,混合型,混合型-偏股
024108.OF,中邮核心成长C,混合型,混合型-偏股
024120.OF,中邮核心主题C,混合型,混合型-偏股
021050.OF,易方达高股息量化选股C,股票型,主动股票型
023940.OF,泉果研究精选C,混合型,混合型-偏股
023939.OF,泉果研究精选A,混合型,混合型-偏股
021049.OF,易方达高股息量化选股A,股票型,主动股票型
023681.OF,格林60天持有A,债券型,债券型-主动
023682.OF,格林60天持有C,债券型,债券型-主动
021994.OF,财通资管康泽稳健养老目标一年持有Y,混合型,混合型-偏股
024196.OF,中金消费升级C,股票型,主动股票型
021993.OF,财通资管康恒平衡养老目标三年持有Y,混合型,混合型-偏股
024178.OF,博时裕顺纯债C,债券型,债券型-主动
023251.OF,信澳季季鑫90天持有C,债券型,债券型-主动
023327.OF,恒生前海福瑞30天持有A,债券型,债券型-主动
023328.OF,恒生前海福瑞30天持有C,债券型,债券型-主动
024164.OF,泰康招享D,混合型,混合型-偏股
023488.OF,西部利得裕丰回报C,债券型,债券型-主动
024165.OF,泰康稳健双利D,债券型,债券型-主动
023818.OF,景顺长城优信增利F,债券型,债券型-主动
023487.OF,西部利得裕丰回报A,债券型,债券型-主动
023921.OF,联博智远A,混合型,混合型-偏股
023295.OF,民生加银稳鑫120天滚动持有C,债券型,债券型-主动
023922.OF,联博智远C,混合型,混合型-偏股
023294.OF,民生加银稳鑫120天滚动持有A,债券型,债券型-主动
023266.OF,贝莱德富元添益A,债券型,债券型-主动
022520.OF,泓德红利优选C,混合型,混合型-偏股
023250.OF,信澳季季鑫90天持有A,债券型,债券型-主动
023267.OF,贝莱德富元添益C,债券型,债券型-主动
022630.OF,南方稳见3个月持有C,混合型,混合型-偏股
022629.OF,南方稳见3个月持有A,混合型,混合型-偏股
022597.OF,富国红利质选A,混合型,混合型-偏股
023714.OF,东方养老目标2050五年持有Y,混合型,混合型-偏股
022598.OF,富国红利质选C,混合型,混合型-偏股
024152.OF,万家稳健增利D,稳定增值型,债券型-主动
023791.OF,浦银安盛普航3个月定开,债券型,债券型-主动
023541.OF,中欧稳航90天持有C,债券型,债券型-主动
023540.OF,中欧稳航90天持有A,债券型,债券型-主动
023978.OF,天弘安康颐睿一年持有D,混合型,混合型-偏股
024068.OF,海富通新内需D,灵活配置型,混合型-平衡
024008.OF,圆信永丰瑞盈E,债券型,债券型-主动
023846.OF,诺德丰景90天持有A,债券型,债券型-主动
023915.OF,永赢价值发现慧选A,混合型,混合型-偏股
023925.OF,永赢价值发现慧选C,混合型,混合型-偏股
023953.OF,汇安嘉盈一年持有E,债券型,债券型-主动
023847.OF,诺德丰景90天持有C,债券型,债券型-主动
024094.OF,圆信永丰强化收益E,债券型,债券型-主动
023221.OF,招商稳健策略优选3个月持有C,混合型,混合型-偏股
023571.OF,浦银安盛周期优选C,混合型,混合型-偏股
023570.OF,浦银安盛周期优选A,混合型,混合型-偏股
017026.OF,鑫元鑫领航A,混合型,混合型-偏股
023220.OF,招商稳健策略优选3个月持有A,混合型,混合型-偏股
017027.OF,鑫元鑫领航C,混合型,混合型-偏股
023996.OF,博时丰庆纯债C,债券型,债券型-主动
022788.OF,国投瑞银恒信A,债券型,债券型-主动
022789.OF,国投瑞银恒信C,债券型,债券型-主动
024114.OF,泓德丰泽C,灵活配置型,混合型-平衡
024077.OF,南方希元可转债D,债券型,债券型-主动
024066.OF,金鹰稳利配置三个月持有B,债券型,债券型-主动
024080.OF,安信长鑫增强D,债券型,债券型-主动
024067.OF,金鹰稳利配置三个月持有D,债券型,债券型-主动
024109.OF,金鹰添裕纯债D,债券型,债券型-主动
024020.OF,华商创新成长C,灵活配置型,混合型-平衡
023856.OF,景顺长城景骊成长C,混合型,混合型-偏股
023997.OF,平安鼎信D,债券型,债券型-主动
024065.OF,华宝新活力I,灵活配置型,混合型-平衡
023961.OF,金鹰稳进配置六个月持有B,混合型,混合型-偏股
023962.OF,金鹰稳进配置六个月持有D,混合型,混合型-偏股
023360.OF,平安元裕90天持有A,债券型,债券型-主动
023361.OF,平安元裕90天持有C,债券型,债券型-主动
023538.OF,华夏安和A,债券型,债券型-主动
023910.OF,金信民兴E,债券型,债券型-主动
023647.OF,广发科技智选A,股票型,主动股票型
023967.OF,嘉实新消费C,股票型,主动股票型
022363.OF,渤海汇金1个月持有C,债券型,债券型-主动
023160.OF,前海开源康悦稳健养老一年持有A,混合型,混合型-偏股
023947.OF,嘉实价值精选C,股票型,主动股票型
022362.OF,渤海汇金1个月持有A,债券型,债券型-主动
023931.OF,嘉实价值臻选C,混合型,混合型-偏股
023171.OF,兴华安泽纯债A,债券型,债券型-主动
023172.OF,兴华安泽纯债C,债券型,债券型-主动
023648.OF,广发科技智选C,股票型,主动股票型
023539.OF,华夏安和C,债券型,债券型-主动
023991.OF,华富恒利E,债券型,债券型-主动
023992.OF,前海开源可转债C,债券型,债券型-主动
023964.OF,金鹰优选配置三个月持有D,混合型,混合型-偏股
023985.OF,恒生前海恒利纯债E,债券型,债券型-主动
023983.OF,南方浩祥3个月持有C,债券型,债券型-主动
023987.OF,恒生前海恒润纯债E,债券型,债券型-主动
023988.OF,恒生前海恒源昭利E,债券型,债券型-主动
023986.OF,恒生前海恒悦纯债E,债券型,债券型-主动
023356.OF,博道和盈利率债A,债券型,债券型-主动
023129.OF,富国致盛量化选股A,股票型,主动股票型
023357.OF,博道和盈利率债C,债券型,债券型-主动
023130.OF,富国致盛量化选股C,股票型,主动股票型
023963.OF,金鹰优选配置三个月持有B,混合型,混合型-偏股
023640.OF,银华季季丰90天滚动持有A,债券型,债券型-主动
023641.OF,银华季季丰90天滚动持有C,债券型,债券型-主动
023977.OF,中欧优享E,债券型,债券型-主动
023973.OF,平安惠泽C,债券型,债券型-主动
023972.OF,博时天颐E,债券型,债券型-主动
023974.OF,平安惠泽E,债券型,债券型-主动
023966.OF,大成元辰招利D,债券型,债券型-主动
023460.OF,广发安盈F,灵活配置型,混合型-平衡
021401.OF,嘉实稳祥纯债E,债券型,债券型-主动
023888.OF,交银裕道纯债一年定开C,债券型,债券型-主动
023954.OF,富国天瑞强势精选C,混合型,混合型-偏股
023317.OF,华泰保兴开元3个月持有A,债券型,债券型-主动
023878.OF,国联安增瑞政策性金融债D,债券型,债券型-主动
023692.OF,诺德安悦,债券型,债券型-主动
023318.OF,华泰保兴开元3个月持有C,债券型,债券型-主动
023948.OF,银华品质消费C,股票型,主动股票型
023875.OF,兴全合润C,混合型,混合型-偏股
023881.OF,兴全商业模式优选C,混合型,混合型-偏股
023928.OF,中欧可转债E,债券型,债券型-主动
023585.OF,中欧红利智选C,混合型,混合型-偏股
023584.OF,中欧红利智选A,混合型,混合型-偏股
023924.OF,国泰招享添利六个月持有E,混合型,混合型-偏股
023907.OF,富国全球健康生活人民币C,混合型,混合型-偏股
023752.OF,长信量化中小盘C,股票型,主动股票型
023770.OF,平安鼎弘E,混合型,混合型-偏股
018912.OF,东方养老目标2040三年持有,混合型,混合型-偏股
023844.OF,交银增利增强D,债券型,债券型-主动
023354.OF,汇添富添福吉祥C,混合型,混合型-偏股
023868.OF,华宝安盈C,混合型,混合型-偏股
023691.OF,中信保诚稳益D,债券型,债券型-主动
023632.OF,景顺长城新兴产业A,混合型,混合型-偏股
023689.OF,中信保诚稳丰D,债券型,债券型-主动
023633.OF,景顺长城新兴产业C,混合型,混合型-偏股
023045.OF,太平科技先锋C,混合型,混合型-偏股
023044.OF,太平科技先锋A,混合型,混合型-偏股
023854.OF,景顺长城沪港深领先科技C,股票型,主动股票型
023688.OF,中信保诚优质纯债D,债券型,债券型-主动
023853.OF,景顺长城量化精选C,股票型,主动股票型
023690.OF,中信保诚稳利D,债券型,债券型-主动
023783.OF,山证资管裕享增强E,债券型,债券型-主动
022879.OF,汇泉均衡智选A,混合型,混合型-偏股
023823.OF,银华增强收益C,强化收益型,混合型-偏债
022880.OF,汇泉均衡智选C,混合型,混合型-偏股
023841.OF,交银增利债券D,稳健增长型,主动股票型
023867.OF,安信永利信用D,债券型,债券型-主动
023219.OF,国寿安保尊富30天持有C,债券型,债券型-主动
023792.OF,国投瑞银双债增利D,债券型,债券型-主动
023768.OF,国投瑞银中高等级D,债券型,债券型-主动
023218.OF,国寿安保尊富30天持有A,债券型,债券型-主动
023793.OF,国投瑞银双债增利E,债券型,债券型-主动
023808.OF,交银安心收益D,债券型,债券型-主动
023529.OF,摩根60天持有C,债券型,债券型-主动
023658.OF,大成元鸿锦利C,债券型,债券型-主动
